,Unnamed: 0,author,published_at,updated_at,like_count,text,results
127,127,X-Men vs Grifters+Hatriots,2023-11-12T20:56:12Z,2023-11-12T20:56:12Z,1,Brie Larson made $115 million in 3 days. . Imagine if she also wins the Emmy for Lessons in Chemistry . That will be epic!!,"[{'label': 'POSITIVE', 'score': 0.9994962215423584}]"
128,128,X-Men vs Grifters+Hatriots,2023-11-12T20:55:09Z,2023-11-12T20:55:09Z,0,Brie Larson is #1 at the world wide box office . The /nceI dudes will never know that feeling ...,"[{'label': 'POSITIVE', 'score': 0.9996423721313477}]"
129,129,M Herns,2023-11-12T20:52:02Z,2023-11-12T20:52:02Z,11,"Just saw this movie: My wife and I are officially dropping all future Marvel films/TV from here on.  Marvel has lost their touch, Disney destroyed Marvel Studios all the way to the Disney song/dance segment.  Embarrassing.  Thanks Marvel & Disney  for saving us MUCH money & time in future film/TV viewing.  Marvel Studios, you'll never get back to how great you were (and CARED) before Disney grabbed you.  Such a shame.","[{'label': 'NEGATIVE', 'score': 0.9996161460876465}]"
130,130,Allan Pierre - Ubertel Telecom,2023-11-12T20:42:47Z,2023-11-12T20:42:47Z,0,Top,"[{'label': 'POSITIVE', 'score': 0.9997069239616394}]"
131,131,burak alkan,2023-11-12T20:39:35Z,2023-11-12T20:39:35Z,3,"please do not watch and support these movies, so that they have to try to make these better. thank you have a good day.","[{'label': 'POSITIVE', 'score': 0.9994744658470154}]"
132,132,Kristoffer Sevillena,2023-11-12T20:22:53Z,2023-11-12T20:23:09Z,0,"Why's ""Intergalactic"" being used to promote this movie? I know The Beastie Boys swore an oath to never have their music used commercially.","[{'label': 'NEGATIVE', 'score': 0.9971526861190796}]"
133,133,Eli,2023-11-12T20:17:31Z,2023-11-12T20:17:31Z,2,Brie Larson #1 at the Box Office and she will win an Emmy for Lessons in Chemistry . This is the dream !,"[{'label': 'POSITIVE', 'score': 0.999825656414032}]"
134,134,Iulius_ Cezar09,2023-11-12T20:17:09Z,2023-11-12T20:17:09Z,1,"Lame lame lame,they become boring these hero movies!","[{'label': 'NEGATIVE', 'score': 0.9997896552085876}]"
135,135,Juliana Ayu Yahya,2023-11-12T20:11:17Z,2023-11-12T20:11:17Z,1,Such a good and fun movie!!,"[{'label': 'POSITIVE', 'score': 0.9998880624771118}]"
136,136,Lezandro,2023-11-12T20:04:51Z,2023-11-12T20:04:51Z,0,some nice girl power,"[{'label': 'POSITIVE', 'score': 0.9998562335968018}]"
137,137,Liquid Snake,2023-11-12T19:49:01Z,2023-11-12T19:49:01Z,1,Cap in the Marvel Dress 🤌,"[{'label': 'POSITIVE', 'score': 0.9817942380905151}]"
138,138,jinkiescoob,2023-11-12T19:47:53Z,2023-11-12T19:47:53Z,3,"I came here because I heard it got bad reviews. Now I can see why. It's a pile of crap. Avoiding like plague. Maybe hollywood should actually invest in some R&D into what people actually want to see, because this is far from it. What garbage.","[{'label': 'NEGATIVE', 'score': 0.9997256398200989}]"
139,139,MarlonR,2023-11-12T19:36:31Z,2023-11-12T19:36:31Z,0,First marvel movie i aint even wanna see,"[{'label': 'POSITIVE', 'score': 0.9880010485649109}]"
140,140,Dan Downing,2023-11-12T19:27:05Z,2023-11-12T19:27:05Z,2,As predicted....it bombed. Lowest weekend ever for any MCU film.,"[{'label': 'NEGATIVE', 'score': 0.9997438788414001}]"
141,141,akshay takkar,2023-11-12T19:05:23Z,2023-11-12T19:05:23Z,9,And that's how you know we are living in the dark ages of cinema,"[{'label': 'POSITIVE', 'score': 0.9990591406822205}]"
142,142,Oğuzhan,2023-11-12T19:04:29Z,2023-11-12T19:04:29Z,3,Boring!!!,"[{'label': 'NEGATIVE', 'score': 0.9997460246086121}]"
143,143,Christopher Withers,2023-11-12T18:57:26Z,2023-11-12T18:57:26Z,3,"Much like Thanos, you snapped your fingers and made half the population not want to see this movie.🫰","[{'label': 'NEGATIVE', 'score': 0.9135967493057251}]"
144,144,Doc Holliday's Raiders Intel,2023-11-12T18:51:22Z,2023-11-12T18:51:22Z,0,"Samuel L Jackson as Nick Fury is the worst casting job in Marvel history. Who in the world looks at Samuel L Jackson and thinks ""🫰 Nick Fury""? Panderverse.","[{'label': 'NEGATIVE', 'score': 0.9997732043266296}]"
145,145,espmind68,2023-11-12T18:46:19Z,2023-11-12T18:47:19Z,3,"Just when you thought Marvel studio couldn't reach another level of stupidity after Thor: Love and Thunder, well, with time, very little work and poor writting skills they've outdone themselves with The Marvels and  proved us all wrong. they could do worse and they surely did!
The Marvels is truly a marvel of nonsense and stupidity. If you enjoyed this movie it only shows that you were so taken by the little kittens and the bollywood charade that you failed to notice your IQ dropping during this disaster of a movie. But hey, this is what happens when you put all your money into special effects and you are left  with very little to pay good writers.  Well good night everyone, I'm gonna watch an episode of Cosmos: A Spacetime Odyssey and pray that Neil deGrasse Tyson can help me recover the neurons I lost while watching The Marvels... Out.","[{'label': 'NEGATIVE', 'score': 0.998290479183197}]"
146,146,HugoS,2023-11-12T18:43:34Z,2023-11-12T18:43:34Z,1,Brie Larson #1 at the Box Office . She is set for life ! 💪🔥,"[{'label': 'POSITIVE', 'score': 0.9991208910942078}]"
147,147,Drednaut505,2023-11-12T18:38:30Z,2023-11-12T18:38:30Z,4,The Marvels On Track For DISASTROUS Opening Weekend,"[{'label': 'NEGATIVE', 'score': 0.9995183944702148}]"
148,148,Glitch3rX,2023-11-12T18:35:35Z,2023-11-12T18:35:35Z,1,How do some people not like this,"[{'label': 'NEGATIVE', 'score': 0.9885991811752319}]"
149,149,HugoS,2023-11-12T18:35:09Z,2023-11-12T18:35:09Z,0,in 3 days Brie Larson has made $115 Million!! That is more than all the troIIs family lineages COMBINED 🤯,"[{'label': 'POSITIVE', 'score': 0.9991908669471741}]"
150,150,Glitch3rX,2023-11-12T18:34:57Z,2023-11-12T18:34:57Z,2,The octopus cat got me😂,"[{'label': 'NEGATIVE', 'score': 0.8292596936225891}]"
151,151,Wajeeh Ul Hassan,2023-11-12T18:31:03Z,2023-11-12T18:31:17Z,1,I am in those 4% who love DC ❤ Justice League,"[{'label': 'POSITIVE', 'score': 0.9960274696350098}]"
152,152,Trudy Kroll,2023-11-12T18:26:32Z,2023-11-12T18:26:32Z,1,Kmt. I really wanted to go watch a movie but this aint it. Very disappointed,"[{'label': 'NEGATIVE', 'score': 0.9995920062065125}]"
153,153,Steve Vadeboncoeur,2023-11-12T18:19:36Z,2023-11-12T18:19:36Z,3,Clown larson looks so angry 😂 The studio is obviously asking her to step aside as Captain Marvel to hand it to a diversity actor,"[{'label': 'NEGATIVE', 'score': 0.9991064667701721}]"
154,154,Lisa Roberge,2023-11-12T18:15:49Z,2023-11-12T18:15:49Z,1,This was good movie 🍿🎥 i swa  this movie all redy kt was funny action packt,"[{'label': 'POSITIVE', 'score': 0.9984331727027893}]"
155,155,Joel Ilustrisimo,2023-11-12T18:06:01Z,2023-11-12T18:06:01Z,4,"i maybe in the minority, but i actually enjoyed this movie. I know it’s not the best movie in the world, but for me it was actually an enjoyable and fun movie overall.","[{'label': 'POSITIVE', 'score': 0.9998574256896973}]"
156,156,C M,2023-11-12T17:59:26Z,2023-11-12T17:59:26Z,3,This movie Sucked!!!!!! The story… how cheesy the characters were..WHAT HAPPENED!?! After Endgame..everything went down hill!!!Fast!!! So sad!! At least we got the old ones to go back to.. this hurts!!,"[{'label': 'NEGATIVE', 'score': 0.99979168176651}]"
157,157,Drednaut505,2023-11-12T17:34:52Z,2023-11-12T17:34:52Z,3,"The Marvels DISASTER Gets Worse! MASSIVE Budget Revealed, Brie Larson Takes Back Seat & Disney Panic","[{'label': 'NEGATIVE', 'score': 0.9968650937080383}]"
158,158,primrose m.,2023-11-12T17:26:03Z,2023-11-12T17:26:03Z,1,Super fun and refreshing! Laser focused on characters and world building LOVE IT,"[{'label': 'POSITIVE', 'score': 0.999887228012085}]"
159,159,bla bla bleh,2023-11-12T17:23:19Z,2023-11-12T17:23:19Z,1,ye nah,"[{'label': 'NEGATIVE', 'score': 0.9810302257537842}]"
160,160,David Mander,2023-11-12T17:20:36Z,2023-11-12T17:20:36Z,2,Nobody asked for another Marvel movie... Please give them up already and do something else!! Hollywood is such trash right now 🙄🗑️,"[{'label': 'NEGATIVE', 'score': 0.9986957907676697}]"
161,161,Wadosan,2023-11-12T17:08:42Z,2023-11-12T17:08:42Z,3,This truly is one of the marvel movies ever made,"[{'label': 'POSITIVE', 'score': 0.9998335838317871}]"
162,162,Drednaut505,2023-11-12T16:54:46Z,2023-11-12T16:54:46Z,5,"the brie bots seem to have a prevailing and intense personal feeling of inadequacy, weakness, and insecurity","[{'label': 'POSITIVE', 'score': 0.850303590297699}]"
163,163,@Investor_Guddu,2023-11-12T16:50:09Z,2023-11-12T16:50:09Z,2,"I watched movie only for brie Larson 
😌🤗💓💞★","[{'label': 'NEGATIVE', 'score': 0.8988335132598877}]"
164,164,Breakerx15,2023-11-12T16:48:13Z,2023-11-12T16:48:13Z,0,Trailer is just as bad as the movie,"[{'label': 'NEGATIVE', 'score': 0.9998175501823425}]"
165,165,Disenfranchised 40 yo white dudes so triggered ,2023-11-12T16:46:39Z,2023-11-12T16:46:39Z,1,Brie Larson has made $115 Million in 3 Days . Very few actors n history can say that,"[{'label': 'POSITIVE', 'score': 0.966225802898407}]"
166,166,Disenfranchised 40 yo white dudes so triggered ,2023-11-12T16:45:42Z,2023-11-12T16:45:42Z,1,Brie Larson is #1 at the Box Office. EPIC WINNING,"[{'label': 'POSITIVE', 'score': 0.9998524188995361}]"
167,167,Brandon James,2023-11-12T16:43:40Z,2023-11-12T16:43:40Z,0,Yeah no thanks,"[{'label': 'POSITIVE', 'score': 0.9007667303085327}]"
168,168,Steve Vadeboncoeur,2023-11-12T16:40:41Z,2023-11-12T16:40:41Z,6,Marvel EXPOSED! Disney is in Full PANIC Mode | deploy the brie bots,"[{'label': 'NEGATIVE', 'score': 0.8710368275642395}]"
169,169,B.Rye.N,2023-11-12T16:34:18Z,2023-11-12T16:34:18Z,1,#1 World Wide Brie Larson is living rent free!!,"[{'label': 'POSITIVE', 'score': 0.9866845011711121}]"
170,170,B.Rye.N,2023-11-12T16:28:49Z,2023-11-12T16:28:49Z,1,THE MARVELS #1 !!!!,"[{'label': 'POSITIVE', 'score': 0.9984949827194214}]"
171,171,R1,2023-11-12T16:27:37Z,2023-11-12T16:27:37Z,0,The Marvels has made $115 Million dollars in 3 days ! Brie Larson is paid!!💪🔥,"[{'label': 'POSITIVE', 'score': 0.586818516254425}]"
172,172,Jaleel Minor,2023-11-12T16:26:29Z,2023-11-12T16:26:29Z,1,This reminded me of a Disney channel super hero movie,"[{'label': 'POSITIVE', 'score': 0.9941415190696716}]"
173,173,R1,2023-11-12T16:24:13Z,2023-11-12T16:24:13Z,2,#1 LETS GOOOO CAP,"[{'label': 'NEGATIVE', 'score': 0.9570894837379456}]"
174,174,Steve Vadeboncoeur,2023-11-12T16:22:17Z,2023-11-12T16:22:17Z,0,$115 Million World Wide in 3 Days !! That is how you do it Get your bag Brie!!!,"[{'label': 'POSITIVE', 'score': 0.9981086254119873}]"
175,175,Steve Vadeboncoeur,2023-11-12T16:21:52Z,2023-11-12T16:21:52Z,3,Brie Larson takes #1 Spot at the World Wide Box Office  LETS GOOOOOOO,"[{'label': 'POSITIVE', 'score': 0.9988412261009216}]"
176,176,Steve Vadeboncoeur,2023-11-12T16:21:19Z,2023-11-12T16:21:19Z,0,33rd #1 MCU LETS GOOOOOO,"[{'label': 'NEGATIVE', 'score': 0.9883370995521545}]"
177,177,GifLinks,2023-11-12T16:13:45Z,2023-11-12T16:13:45Z,0,Loki Ep6 ∞ > The Marvels,"[{'label': 'POSITIVE', 'score': 0.9924734830856323}]"
178,178,Santiago Mapping🫡,2023-11-12T16:11:06Z,2023-11-12T16:11:06Z,3,I watched the movie in the cinema and only 2 other people showed up-,"[{'label': 'NEGATIVE', 'score': 0.9964210987091064}]"
179,179,Steve Vadeboncoeur,2023-11-12T15:47:06Z,2023-11-12T15:47:06Z,3,3 of the most unpopular characters all in one movie. Absolutely horrendous. Hard pass,"[{'label': 'NEGATIVE', 'score': 0.9995695948600769}]"
180,180,Ian Alvarado,2023-11-12T15:38:27Z,2023-11-12T15:38:27Z,0,😴,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
181,181,Drednaut505,2023-11-12T15:37:47Z,2023-11-12T15:37:47Z,2,"New Marvel film rolled out, and no one showed up.","[{'label': 'NEGATIVE', 'score': 0.9937093257904053}]"
182,182,TEYLAN MEMER OFFICIAL,2023-11-12T15:30:55Z,2023-11-12T15:30:55Z,0,The Marvels Sweep💀,"[{'label': 'POSITIVE', 'score': 0.9995265007019043}]"
183,183,Enchant - Music,2023-11-12T15:30:21Z,2023-11-12T15:30:21Z,3,Guys most of the comments are paid and the other are f ing kids,"[{'label': 'NEGATIVE', 'score': 0.9936949610710144}]"
184,184,Paul Rivera,2023-11-12T15:12:27Z,2023-11-12T15:12:27Z,0,Nope wrong!,"[{'label': 'POSITIVE', 'score': 0.6290035843849182}]"
185,185,ELF09,2023-11-12T14:59:32Z,2023-11-12T14:59:32Z,1,"Just saw it awhile ago. It was just bad. I thought maybe it's targeted more for kids but that's just me rationalizing how lazy the writing was. Kids might not even appreciate that sh**. Snooze and cringe fest man. They showed Beast (X Men) though, so that's one good thing.","[{'label': 'NEGATIVE', 'score': 0.9996064305305481}]"
186,186,Wahidullah Malik,2023-11-12T14:57:53Z,2023-11-12T14:57:53Z,0,No,"[{'label': 'NEGATIVE', 'score': 0.9964459538459778}]"
187,187,BigNUTZ ,2023-11-12T14:50:10Z,2023-11-12T14:50:10Z,0,💩💩💩,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
188,188,Malal,2023-11-12T14:18:02Z,2023-11-12T14:18:02Z,20,"She can SEE light? Wow, what a power","[{'label': 'POSITIVE', 'score': 0.9997414946556091}]"
189,189,S Tk,2023-11-12T13:29:38Z,2023-11-12T13:29:38Z,2,Clearly a movie made by feminist.,"[{'label': 'POSITIVE', 'score': 0.9937816262245178}]"
190,190,Daniel Petrov,2023-11-12T13:28:18Z,2023-11-12T13:28:18Z,0,"Feigi, please, release the director cut of that movie 🍿","[{'label': 'NEGATIVE', 'score': 0.9659743309020996}]"
191,191,Mike Williams,2023-11-12T13:05:49Z,2023-11-12T13:05:49Z,0,"This should be titled' ""The Vegeance of Loki's Wife"".","[{'label': 'NEGATIVE', 'score': 0.9665171504020691}]"
192,192,인생sorting,2023-11-12T12:46:14Z,2023-11-12T12:46:14Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"[{'label': 'NEGATIVE', 'score': 0.6970565319061279}]"
193,193,Lost Entrepreneur,2023-11-12T12:23:31Z,2023-11-12T12:23:31Z,4,Another one for the panderverse 😂😂,"[{'label': 'NEGATIVE', 'score': 0.9827862977981567}]"
194,194,John Austen,2023-11-12T11:46:54Z,2023-11-12T11:46:54Z,1,Interesting version of the Powder Puff Girls,"[{'label': 'POSITIVE', 'score': 0.9994408488273621}]"
195,195,ruly gananto,2023-11-12T11:37:05Z,2023-11-12T11:37:05Z,1,Look like she hulk comedy than action movie,"[{'label': 'NEGATIVE', 'score': 0.9253258109092712}]"
196,196,Cedric Kato,2023-11-12T11:12:18Z,2023-11-12T11:12:18Z,1,"Sad to see the hate spreading around this film in some circles. Hope it does well in the box office. It's honesltly pretty good, highly enjoyable, light-hearted and fun. Well-rounded and well-written, and no political (or socio-political) undertones, what more can people ask for!!","[{'label': 'POSITIVE', 'score': 0.9998477697372437}]"
197,197,Rizky Amalia,2023-11-12T11:12:05Z,2023-11-12T11:12:05Z,0,"More goose and flerkens. As a cat lover, I can watch it hundreds of times. 😅","[{'label': 'POSITIVE', 'score': 0.9969971179962158}]"
198,198,ᴹʸᶻᶦᵃᵐ,2023-11-12T11:00:26Z,2023-11-12T11:00:26Z,5,all superheroes nowadays are girls. too much feminisms in this planet😂😂😂😂,"[{'label': 'NEGATIVE', 'score': 0.9991453886032104}]"
199,199,Terki Amina,2023-11-12T10:22:34Z,2023-11-12T10:22:34Z,1,When marvel is destinated to 5 years old,"[{'label': 'NEGATIVE', 'score': 0.9459349513053894}]"
200,200,Adil Shakeel1,2023-11-12T10:14:13Z,2023-11-12T10:14:13Z,1,Boring,"[{'label': 'NEGATIVE', 'score': 0.9997890591621399}]"
201,201,Outmode88,2023-11-12T10:06:19Z,2023-11-12T10:06:19Z,3,You can tell they are working with youtube to boost positive comments to the top of the video. Sort comments by newest first folks.,"[{'label': 'POSITIVE', 'score': 0.9907634854316711}]"
202,202,Outmode88,2023-11-12T10:04:52Z,2023-11-12T10:04:52Z,2,"Oh yeah, they are manipulating the likes/dislikes on this video BIG TIME. In case you dont have the chrome plugin that returns dislikes, its currently 281k likes to 335k dislikes.","[{'label': 'NEGATIVE', 'score': 0.9905557036399841}]"
203,203,LiveTank4U,2023-11-12T09:56:02Z,2023-11-12T09:56:02Z,1,Be yourself. Marvel.,"[{'label': 'POSITIVE', 'score': 0.9998363256454468}]"
204,204,Peter Joshua,2023-11-12T09:20:47Z,2023-11-12T09:20:47Z,3,The KARENS.,"[{'label': 'POSITIVE', 'score': 0.9890517592430115}]"
205,205,xoxo,2023-11-12T08:49:28Z,2023-11-12T08:49:28Z,1,"Hollywood being a user since they are getting more and more irrelevant. They dont make movies like some of the past, carefully created and thought of. Modern effects and cinematorgraphy but poor storyline.","[{'label': 'NEGATIVE', 'score': 0.9963393211364746}]"
206,206,Eric Schoeman,2023-11-12T08:40:39Z,2023-11-12T08:40:39Z,1,Nope,"[{'label': 'NEGATIVE', 'score': 0.9927230477333069}]"
207,207,Rent Free in Your Mind Forever,2023-11-12T08:24:50Z,2023-11-12T08:24:50Z,0,9/10 Best MCU movie since No Way Home,"[{'label': 'POSITIVE', 'score': 0.9997889399528503}]"
208,208,Rent Free in Your Mind Forever,2023-11-12T08:24:37Z,2023-11-12T08:24:37Z,0,Brie Larson dominates the zeitgeist. She dominates their minds,"[{'label': 'POSITIVE', 'score': 0.9981086254119873}]"
209,209,Rent Free in Your Mind Forever,2023-11-12T08:24:09Z,2023-11-12T08:24:09Z,0,. the /nceI are obsessed . they cant stop thinkning about Brie Larson,"[{'label': 'NEGATIVE', 'score': 0.9411332607269287}]"
210,210,Rent Free in Your Mind Forever,2023-11-12T08:23:36Z,2023-11-12T08:23:36Z,0,Its so amazing how everyone is watching and reacting to this movie. the grifters gotta grift!,"[{'label': 'POSITIVE', 'score': 0.9995682835578918}]"
211,211,Firenity,2023-11-12T08:22:00Z,2023-11-12T08:22:00Z,1,Its so amazing how everyone is watching and reacting to this movie. the grifters gotta grift!,"[{'label': 'POSITIVE', 'score': 0.9995682835578918}]"
212,212,Firenity,2023-11-12T08:21:53Z,2023-11-12T08:21:53Z,0,Its so amazing how everyone is watching and reacting to this movie. the grifters gotta grift!,"[{'label': 'POSITIVE', 'score': 0.9995682835578918}]"
213,213,vixantenna,2023-11-12T08:20:09Z,2023-11-12T08:20:09Z,2,Truly the Marvellest Marvel to have ever Marveled,"[{'label': 'POSITIVE', 'score': 0.9996144771575928}]"
214,214,Christian Figueroa,2023-11-12T08:07:00Z,2023-11-12T08:07:00Z,0,Right afted cap marbel became lgbthomoelien it lost all its fans.,"[{'label': 'NEGATIVE', 'score': 0.9996803998947144}]"
215,215,kosen11,2023-11-12T07:42:55Z,2023-11-12T07:42:55Z,1,train wreck! clean up on isle 33,"[{'label': 'NEGATIVE', 'score': 0.9945245981216431}]"
216,216,Mavluda Qosimova,2023-11-12T07:29:12Z,2023-11-12T07:29:12Z,0,😅 quite strange,"[{'label': 'NEGATIVE', 'score': 0.646959662437439}]"
217,217,Cee Vee,2023-11-12T07:28:32Z,2023-11-12T07:28:32Z,0,Yes Goose is back :),"[{'label': 'POSITIVE', 'score': 0.9881368279457092}]"
218,218,elden dong,2023-11-12T07:27:43Z,2023-11-12T07:27:43Z,1,looks like a cheap syfy movie. lol,"[{'label': 'NEGATIVE', 'score': 0.9996762275695801}]"
219,219,black woolf,2023-11-12T07:18:10Z,2023-11-12T07:18:10Z,0,"Whether directly or indirectly, all levels of government contribute to the film industry (by cutting taxes, reducing prices, etc.) Please educate yourself before you disagree.  Tax money is wasted, talent is taken, and resources are drained from talented artists who could tell better stories! Disney clearly doesn't care about us fans.  All this wastefulness would make the Disney founder ashamed.","[{'label': 'NEGATIVE', 'score': 0.9996192455291748}]"
